0;0;0.981246;
1;0;0.984743;
2;0;0.984973;
3;0;0.947387;
4;0;0.899367;
5;0;0.981066;
6;0;0.963632;
7;0;0.96436;
8;0;0.894225;
9;0;0.988528;
10;0;0.983504;
11;0;0.975897;
12;0;0.980799;
13;0;0.989333;
14;0;0.934004;
15;0;0.986272;
16;0;0.841;
17;0;0.976896;
18;0;0.984865;
19;0;0.984453;
20;0;0.982577;
21;0;0.987855;
22;0;0.972166;
23;0;0.975883;
24;0;0.970897;
25;0;0.985188;
26;0;0.902973;
27;0;0.96345;
28;0;0.972988;
29;0;0.986324;
30;0;0.980475;
31;0;0.946476;
32;0;0.985448;
33;0;0.89859;
34;0;0.851772;
35;0;0.94861;
36;0;0.948435;
37;0;0.947087;
38;0;0.935729;
39;0;0.977305;
40;0;0.985225;
41;0;0.983449;
42;0;0.961008;
43;0;0.987306;
44;0;0.978248;
45;0;0.970876;
46;0;0.974788;
47;0;0.97075;
48;0;0.985096;
49;0;0.972034;
50;0;0.903266;
51;0;0.96414;
52;0;0.982908;
53;0;0.986483;
54;0;0.940679;
55;0;0.922929;
56;0;0.984679;
57;0;0.981095;
58;0;0.985836;
59;0;0.983171;
60;0;0.987117;
61;0;0.874608;
62;0;0.954834;
63;0;0.978057;
64;0;0.921567;
65;0;0.777034;
66;0;0.987446;
67;0;0.960223;
68;0;0.978073;
69;0;0.959084;
70;0;0.987591;
71;0;0.987227;
72;0;0.926531;
73;0;0.657073;
74;0;0.963597;
75;0;0.958745;
76;0;0.984819;
77;0;0.9646;
78;0;0.972561;
79;0;0.978753;
80;0;0.980661;
81;0;0.935884;
82;0;0.935678;
83;0;0.985383;
84;0;0.981768;
85;0;0.98635;
86;0;0.986837;
87;0;0.981825;
88;0;0.986363;
89;0;0.900488;
90;0;0.984722;
91;0;0.983526;
92;0;0.60373;
93;0;0.648696;
94;0;0.969611;
95;0;0.954564;
96;0;0.98603;
97;0;0.979728;
98;0;0.793479;
99;0;0.976731;
100;0;0.980027;
101;0;0.961445;
102;0;0.985581;
103;0;0.982886;
104;0;0.898751;
105;0;0.986079;
106;0;0.984166;
107;0;0.98087;
108;0;0.973035;
109;0;0.96991;
110;0;0.981272;
111;0;0.972778;
112;0;0.815388;
113;0;0.972997;
114;0;0.976416;
115;0;0.964219;
116;0;0.981205;
117;0;0.985693;
118;0;0.939101;
119;0;0.869973;
120;0;0.955605;
121;0;0.985563;
122;0;0.98226;
123;0;0.963768;
124;0;0.853367;
125;0;0.979967;
126;0;0.688502;
127;0;0.923221;
128;0;0.985414;
129;0;0.979166;
130;0;0.982943;
131;0;0.963757;
132;0;0.982461;
133;0;0.966977;
134;0;0.982407;
135;0;0.98134;
136;0;0.959029;
137;0;0.982459;
138;0;0.857531;
139;0;0.978329;
140;0;0.966105;
141;0;0.981702;
142;0;0.981568;
143;0;0.974585;
144;0;0.981573;
145;0;0.985398;
146;0;0.983391;
147;0;0.971928;
148;0;0.972954;
149;0;0.977874;
150;0;0.94591;
151;0;0.978885;
152;0;0.981416;
153;0;0.979927;
154;0;0.981021;
155;0;0.975871;
156;0;0.946879;
157;0;0.928152;
158;0;0.939975;
159;0;0.884973;
160;0;0.861509;
161;0;0.907917;
162;0;0.967024;
163;0;0.976234;
164;0;0.873526;
165;0;0.953864;
166;0;0.956636;
167;0;0.981536;
168;0;0.982648;
169;0;0.824667;
170;0;0.983866;
171;0;0.898075;
172;0;0.982323;
173;0;0.981886;
174;0;0.967132;
175;0;0.979455;
176;0;0.957384;
177;0;0.967718;
178;0;0.979299;
179;0;0.980339;
180;0;0.979059;
181;0;0.783222;
182;0;0.948746;
183;0;0.876074;
184;0;0.981169;
185;0;0.979371;
186;0;0.968349;
187;0;0.982892;
188;0;0.983516;
189;0;0.970758;
190;0;0.981409;
191;0;0.980923;
192;0;0.967394;
193;0;0.982813;
194;0;0.979901;
195;0;0.968203;
196;0;0.929033;
197;0;0.937295;
198;0;0.957913;
199;0;0.968307;
200;0;0.963222;
201;0;0.86839;
202;0;0.960714;
203;0;0.966782;
204;0;0.979339;
205;0;0.97445;
206;0;0.968401;
207;0;0.973642;
208;0;0.974828;
209;0;0.964251;
210;0;0.975537;
211;0;0.979324;
212;0;0.970756;
213;0;0.980448;
214;0;0.977122;
215;0;0.966216;
216;0;0.982634;
217;0;0.980536;
218;0;0.979145;
219;0;0.868413;
220;0;0.927127;
221;0;0.913981;
222;0;0.936715;
223;0;0.923021;
224;0;0.952867;
225;0;0.976307;
226;0;0.931811;
227;0;0.978065;
228;0;0.948611;
229;0;0.980126;
230;0;0.968833;
231;0;0.963445;
232;0;0.877502;
233;0;0.874908;
234;0;0.853176;
235;0;0.975973;
236;0;0.956283;
237;0;0.976105;
238;0;0.950074;
239;0;0.953317;
240;0;0.901273;
241;0;0.970191;
242;0;0.9799;
243;0;0.974604;
244;0;0.693311;
245;0;0.922653;
246;0;0.946437;
247;0;0.964255;
248;0;0.917331;
249;0;0.936216;
250;0;0.972877;
251;0;0.974079;
252;0;0.954882;
253;0;0.97809;
254;0;0.876271;
255;0;0.965622;
256;0;0.977521;
257;0;0.980223;
258;0;0.895275;
259;0;0.965946;
260;0;0.97799;
261;0;0.979244;
262;0;0.963775;
263;0;0.976932;
264;0;0.926979;
265;0;0.921438;
266;0;0.979067;
267;0;0.957594;
268;0;0.977304;
269;0;0.946398;
270;0;0.965986;
271;0;0.975361;
272;0;0.976669;
273;0;0.96348;
274;0;0.972517;
275;0;0.800274;
276;0;0.857572;
277;0;0.978834;
278;0;0.974469;
279;0;0.977696;
280;0;0.953325;
281;0;0.946876;
282;0;0.976368;
283;0;0.75247;
284;0;0.600345;
285;0;0.945049;
286;0;0.952235;
287;0;0.962416;
288;0;0.900675;
289;0;0.96631;
290;0;0.976111;
291;0;0.673508;
292;0;0.970505;
293;0;0.891153;
294;0;0.926046;
295;0;0.850406;
296;0;0.958798;
297;0;0.975959;
298;0;0.966812;
299;0;0.977998;
300;0;0.953159;
301;0;0.973449;
302;0;0.958216;
303;0;0.731665;
304;0;0.793274;
305;0;0.969166;
306;0;0.9384;
307;0;0.966781;
308;0;0.944435;
309;0;0.953702;
310;0;0.976283;
311;0;0.844657;
312;0;0.948923;
313;0;0.974359;
314;0;0.932081;
315;0;0.923814;
316;0;0.974883;
317;0;0.975518;
318;0;0.97269;
319;0;0.969941;
320;0;0.972539;
321;0;0.965343;
322;0;0.973158;
323;0;0.869019;
324;0;0.971291;
325;0;0.954626;
326;0;0.858346;
327;0;0.964582;
328;0;0.965363;
329;0;0.968805;
330;0;0.91074;
331;0;0.917122;
332;0;0.966497;
333;0;0.821224;
334;0;0.954379;
335;0;0.973543;
336;0;0.965445;
337;0;0.962226;
338;0;0.971414;
339;0;0.936873;
340;0;0.941533;
341;0;0.932976;
342;0;0.961379;
343;0;0.74708;
